hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
移植,yí zhí,to transplant,"ปลูก, ยืดย้าย",1,5,ปลูกถ่าย; ย้ายปลูก,
移民,yí mín,to immigrate; to migrate,"อพยพ, ย้ายถิ่น",1,5,"อพยพ, ย้ายถิ่น",
程序,chéng xù,procedures; sequence,"ขั้นตอน, ลำดับ",1,5,"ขั้นตอน, ลำดับ",
稍后,shāo hòu,in a little while; shortly after,หลังจากนั้นไม่นาน,1,4,อีกสักครู่; ในภายหลัง,
稳,wěn,settled; steady,"มั่น, เสถียร",1,6,"มั่น, เสถียร",
稳妥,wěn tuǒ,dependable,น่าเชื่อถือ,1,6,น่าเชื่อถือ,
空地,kòng dì,vacant lot; open space,ที่ว่าง,1,5,ที่ว่าง,
空想,kōng xiǎng,daydream; fantasy,คิดฝันไป,1,5,เพ้อฝัน,
穿越,chuān yuè,to pass through; to traverse,ผ่าน,1,6,ข้ามผ่าน; ทะลุ,
突如其来,tū rú qí lái,to arise abruptly; to arrive suddenly,มาอย่างจู่โจม,1,5,เกิดขึ้นอย่างกะทันหัน,
窗子,chuāng zi,window,หน้าต่าง,1,6,หน้าต่าง,
窘迫,jiǒng pò,poverty-stricken; very poor,ยากจน,1,5,ลำบากใจอึดอัด; ขัดสน,"EN-GLOSS-BUG: 窘迫 mainly means embarrassed / in an awkward or hard-pressed spot, not only 'poor'"
立方,lì fāng,cube; cubic,ลูกบาศก์,1,6,ลูกบาศก์,
竖,shù,to erect; vertical,"ตั้ง, แนวตั้ง",1,6,ตั้งขึ้น; แนวตั้ง,
竞技,jìng jì,competition of skill; athletics tournament,การแข่งขัน,1,6,การแข่งขัน,
竟敢,jìng gǎn,to have the impertinence,กล้า,1,5,บังอาจ; กล้าดี,
章,zhāng,chapter; section,"บท, ส่วน",1,6,"บท, ส่วน",
童年,tóng nián,childhood,วัยเด็ก,1,4,วัยเด็ก,
竹子,zhú zi,bamboo,ไม้ไผ่,1,6,ไม้ไผ่,
笑声,xiào shēng,laughter,เสียงหัวเราะ,1,5,เสียงหัวเราะ,
笔试,bǐ shì,written examination; paper test,การสอบเขียน,1,4,การสอบข้อเขียน,
符号,fú hào,symbol; mark,สัญลักษณ์,1,5,สัญลักษณ์,
笨蛋,bèn dàn,mild insult fool; idiot,คนโง่,1,6,คนโง่,
筐,kuāng,basket,ตะกร้า,1,6,ตะกร้า,
筹划,chóu huà,to plan and prepare,วางแผน,1,6,วางแผนเตรียมการ,
签,qiān,to sign; visa,"ลงนาม, วีซ่า",1,6,เซ็นชื่อ; วีซ่า,
签字,qiān zì,to sign; signature,เซ็นลงนาม,1,5,เซ็นชื่อ; ลายเซ็น,
简易,jiǎn yì,simple and easy; simplistic,ง่ายๆ,1,5,ง่ายๆ,
简短,jiǎn duǎn,brief; briefly,สั้น ๆ,1,4,สั้นๆ กระชับ,
简陋,jiǎn lòu,simple and crude,เรียบง่ายและหยาบ,1,5,เรียบง่ายซอมซ่อ,
算了,suàn le,let it be; let it pass,ลืมไปเสีย,1,4,"ช่างเถอะ, ช่างมันเถอะ",
管,guǎn,to manage; to control,ดูแล,1,4,จัดการ; ควบคุม,
管用,guǎn yòng,efficacious; useful,มีประโยชน์,1,5,ได้ผล; ใช้ได้จริง,
粗,cū,thick; rough,"หยาบ, หนา",1,4,หยาบ; หนา,
粘,zhān,to glue; to paste,"ติด, เหนียว",1,6,"ติด, เหนียว",
精简,jīng jiǎn,to simplify; to reduce,"ลดเบา, ย่อ",1,6,ตัดทอน; ลดขนาด,
糖尿病,táng niào bìng,diabetes; diabetes mellitus,โรคเบาหวาน,1,6,โรคเบาหวาน,
糖果,táng guǒ,candy,ลูกกวาด,1,5,ลูกกวาด,
糟,zāo,rotten; terrible; in a mess,"ตะกอน, ขยะ",1,5,แย่; ยุ่งเหยิง,
紊乱,wěn luàn,disorder; chaos,"ความสับสน, ไม่ระเบียบ",1,6,"ความสับสน, ไม่ระเบียบ",
繁殖,fán zhí,to breed; to reproduce,สืบพันธุ์,1,6,สืบพันธุ์,
红酒,hóng jiǔ,red wine,ไวน์แดง,1,3,ไวน์แดง,
约定,yuē dìng,to agree on something; to conclude a bargain,ตกลงกัน,1,5,ตกลงกัน,
级,jí,level; grade,ระดับ,1,3,ระดับ,
级别,jí bié,military rank; level,"ลำดับ, ชั้น",1,6,ระดับ; ชั้นยศ,
纪念日,jì niàn rì,day of commemoration; memorial day,วันสำเร็จฉลอง,1,5,วันที่ระลึก; วันครบรอบ,
纳入,nà rù,to bring into; to channel into,"เข้าไปใน, นำเข้า",1,5,นำเข้าสู่; รวมไว้ใน,
纳闷儿,nà mèn ér,"puzzled, perplexed","สงสัย, งง",1,6,"สงสัย, งง",
